,Unnamed: 0,quoteID,quotation,speaker,qids,date,numOccurrences,urls,phase,speaker_prob,url_countries,disaster
111,108525,2008-12-04-031012,"it is common business sense to rebroadcast the episodes that have the most sales potential. cbs does not program its network based on directives from advertisers, and in fact neither procter & gamble nor its agency asked for or suggested these changes.",john wells,Multiple,2008-12-04 01:09:52,1,['http://onlygoodstuff.wordpress.com/2008/12/03/censorship-on-tv/'],A,0.7059,['US'],1
112,16718,2008-11-01-039053,"we had a couple of key plays there and that fumble hurt,",ian henry,Q56561759,2008-11-01 07:27:54,2,"['http://denverpost.com/ci_10871761?source=rss'
 'http://denverpost.com/sportsheadlines/ci_10876725?source=rss']",A,0.5699,['US'],1
113,83112,2008-10-22-016405,"i am barack obama, and i endorse this bomb.",john mccain,Q10390,2008-10-22 09:14:17,4,"['http://us.rd.yahoo.com/dailynews/rss/politics/*http://news.yahoo.com/s/politico/20081022/pl_politico/14800'
 'http://us.rd.yahoo.com/dailynews/rss/elections/*http://news.yahoo.com/s/politico/20081022/pl_politico/14800'
 'http://philly.com/r?19=961&43=403844&44=32322979&32=3796&7=195367&40=http%3A%2F%2Fwww.philly.com%2Fphilly%2Fnews%2Fpolitics%2Fpolitico%2FRSS_POLITICO20081022_Democrats__gloom_deepens.html'
 'http://my2bucks.wordpress.com/2008/10/23/when-did-i-become-a-pessimist']",A,0.5176,['US'],1
114,93096,2008-12-16-041038,special achievement in independent media.,jeff cohen,Multiple,2008-12-16 16:15:47,2,"['http://comlaw.wordpress.com/2008/12/16/pcim-if-stone-indymedia-award/'
 'http://commondreams.org/views/2019/06/18/praise-if-izzy-stone']",A,0.5347,['US'],1
115,54607,2008-10-02-052800,"the goal is to make sure it wouldn't come to that, charlie",charlie gibson,Q23991098,2008-10-02 15:34:30,1,['http://rossdouthat.theatlantic.com/archives/2008/10/the_struggles_of_sarah_palin.php'],A,0.509,['US'],1
116,113043,2008-09-16-030581,"it's a testament to the shape he's in and how hard he works,",jim riggleman,Q3178928,2008-09-16 01:15:12,1,['http://mlb.mlb.com/news/article.jsp?ymd=20080915&content_id=3482308&vkey=news_mlb&fext=.jsp&c_id=mlb&partnerId=rss_mlb'],A,0.78,['US'],1
117,108144,2008-12-18-015671,"i definitely had to do a holiday album. that's something that i always wanted to do, since being an idol - that was the first thing i wanted to do. i didn't do it. i did `princess p.' and then i got the chance to do the holiday album with some of my holiday favorites. and i got the chance to work with my mom (jamecia bennett). she wrote three songs on the album.",paris bennett,Q3081516,2008-12-18 08:28:57,2,"['http://eurweb.com/story.cfm?id=49450'
 'http://freddiebell.wordpress.com/2008/12/19/obama-person-of-the-year/']",A,0.3972,['US'],1
118,89077,2008-10-16-057991,"wasn't the first choice for many voters, so the question is how can we increase his appeal?",hassan saeed,Q596973,2008-10-16 11:21:34,1,['http://loamaafaanu.wordpress.com/2008/10/16/dearhassan'],A,0.721,['US'],1
119,104231,2008-12-15-049791,"try to find the essence, the most iconic or simple representation of a thing. look for the bowl that looks most like a bowl. that means we must avoid colors and patterns, and everything that can be trendy.",None,,2008-12-15 00:46:43,2,"['http://latimes.com/news/la-hm-thriftystarck13-2008dec13,0,6850249.story?track=rss'
 'http://kdvr.com/la-hm-thriftystarck13-2008dec13,0,5489941.story']",A,0.5168,['US'],1
120,13658,2008-09-11-001342,a world of cooperation and diplomacy.,john s. mccain iv,Q22810652,2008-09-11 12:19:17,1,['http://scottpaeth.typepad.com/main/2008/09/war-baby-war.html'],A,0.7073,['US'],1
121,55406,2008-09-19-033112,"it's all there. his threats against the first family, the threat against my dad. all that is in the record. and if the opposition researchers chooses to forget that side of the story, they're not doing their job.",sarah palin,Q43144,2008-09-19 13:11:04,1,['http://weblogs.chicagotribune.com/news/politics/blog/2008/09/sarah_palins_thick_skin_and_ap.html'],A,0.293,['US'],1
122,25272,2008-11-14-009684,"every time anyone is injured or suspended or someone flunks out or is kicked off the team, the first thing that's affected are the kicking teams.",charles white,Multiple,2008-11-14 02:39:59,1,['http://macon.com/149/story/524543.html'],A,0.3893,['US'],1
123,12427,2008-12-19-028465,lawmakers approve $279 million cobo center expansion,george bush,Multiple,2008-12-19 19:16:20,1,['http://financialpost.com/story.html?id=1096121'],A,0.7363,['CA'],1
124,87001,2008-12-23-006097,"clearly, these are not `facts.' they are computer models. they may be correct or at least lead us to the correct answer, but the earliest model appears to be incorrect,",dr. robert,Q3714860,2008-12-23 12:41:16,6,"['http://prisonplanet.com/prominent-scientist-fired-by-gore-says-warming-alarm-%e2%80%98mistaken%e2%80%99.html'
 'http://infowars.wordpress.com/2008/12/24/prominent-scientist-fired-by-gore-says-warming-alarm-%e2%80%98mistaken%e2%80%99/'
 'http://windfarms.wordpress.com/2008/12/25/i-was-fired-by-al-gore/'
 'http://darthchaosofrspw.wordpress.com/2008/12/26/prominent-scientist-fired-by-gore-says-warming-alarm-mistaken/'
 'http://noconsensus.wordpress.com/2009/01/02/noconsensus-baby/'
 'http://noconsensus.wordpress.com/?p=1776']",A,0.6038,['US'],1
125,77940,2008-12-28-007075,"he's had some pretty good answers for us,",greg schiano,Q547645,2008-12-28 23:20:27,1,['http://blogs.newsobserver.com/accnow/pack-safety-johnson-back-from-injury'],A,0.38,['US'],1
126,117816,2008-11-19-039591,people just give up.,Christian Schwägerl,Q1081839,2008-11-19 04:51:08,8,"['http://statesman.com/news/content/news/stories/local/11/19/1119taylor.html?cxtype=rss&cxsvc=7&cxcat=52'
 'http://philly.com/r?19=961&43=165761&44=80521777&32=3796&7=195202&40=http%3A%2F%2Fwww.philly.com%2Fphilly%2Fnews%2F20100103_Camden_s_ugliest_house_lives_on_and_on.html'
 'http://istockanalyst.com/article/viewarticle/articleid/3748326'
 'http://istockanalyst.com/article/viewarticle/articleid/3748411'
 'http://ourwindsor.ca/opinion-story/6752626-even-low-savers-can-retire-in-10-years-author-says/'
 'http://www.dw.com/en/are-we-really-heading-for-an-anthropocene-apocalypse/a-39686977?maca=en-rss-en-all-1573-rdf'
 'http://www.dw.com/en/are-we-really-heading-for-an-anthropocene-apocalypse/a-39686977'
 'http://econintersect.com/pages/contributors/contributor.php?post=201806052347']",A,0.2913,['CA' 'GM' 'US'],1
127,83059,2008-10-26-014983,"illicit sex with men, women and children,",jayadvaita swami,Q4160006,2008-10-26 14:44:42,7,"['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=52199499&blogID=443793311'
 'http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=52199499&blogID=458595747'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=52199499&blogId=485368878'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=52199499&blogId=497149096'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=52199499&blogId=520144491'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=52199499&blogId=525890964']",A,0.3867,['US'],1
128,46210,2008-10-14-017475,i got a chile to put in her rice bowl?,you long,Multiple,2008-10-14 23:38:43,2,"['http://us.rd.yahoo.com/sports/rss/nba/SIG=13mbngf6m/*http%3A//sports.yahoo.com/nba/blog/ball_dont_lie/post/Photo-of-the-Day-Sun-Yue-s-supermodel-girlfrien?urn=nba,113556']",A,0.345,['US'],1
129,2864,2008-12-23-006535,"costs needed to develop the industry are growing sharply,",vladimir putin,Q7747,2008-12-23 13:56:30,2,"['http://edition.cnn.com/2008/BUSINESS/12/23/russia.putin.gas/index.html?eref=edition'
 'http://cnn.com/2008/BUSINESS/12/23/russia.putin.gas/index.html?eref=rss_latest']",A,0.8715,['US'],1
130,81372,2008-11-14-041800,supported on my a state of trance radio show,matt darey,Q453974,2008-11-14 05:49:48,2,"['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=69550282&blogID=448881431'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=69550282&blogId=448881431']",A,0.3626,['US'],1
131,94511,2008-09-23-030688,"it's just a huge volume of routes and data,",sergey brin,Q92764,2008-09-23 19:13:17,15,"['http://nydailynews.com/money/2008/09/23/2008-09-23_nyc_transit_added_to_googles_map_service.html'
 'http://us.rd.yahoo.com/finance/news/rss/story/*http://biz.yahoo.com/ap/080923/ny_ny_transit_google.html?.v=2'
 'http://news.smh.com.au/technology/nyc-transit-added-to-googles-map-service-20080924-4naq.html'
 'http://miamiherald.com/business/technology/story/699132.html'
 'http://sfgate.com/cgi-bin/article.cgi?f=/n/a/2008/09/24/national/a021416D15.DTL&feed=rss.business'
 'http://news.theage.com.au/technology/nyc-transit-added-to-googles-map-service-20080924-4naq.html'
 'http://startribune.com/science/29667289.html'
 'http://news.smh.com.au/technology/new-york-transit-added-to-googles-map-service-20080924-4nb7.html'
 'http://salon.com/wires/ap/scitech/2008/09/24/D93D0BIO0_tec_ny_transit_google/index.html'
 'http://news.theage.com.au/technology/new-york-transit-added-to-googles-map-service-20080924-4nb7.html'
 'http://boston.com/business/technology/articles/2008/09/24/nyc_transit_added_to_googles_map_service?rss_id=Boston+Globe+--+Technology+stories'
 'http://ctv.ca/servlet/ArticleNews/story/CTVNews/20080924/NYC_google_080924/20080924?hub=World&s_name='
 'http://us.rd.yahoo.com/dailynews/rss/search/Google_Maps/SIG=11mjtkqip/*http%3A//www.foxnews.com/story/0,2933,426926,00.html'
 'http://theglobeandmail.com/servlet/story/RTGAM.20080924.wgtNYTransit0924/BNStory/Technology/?page=rss&id=RTGAM.20080924.wgtNYTransit0924'
 'http://msnbc.msn.com/id/26868454']",A,0.5053,['CA' 'AS' 'US'],1
132,88858,2008-12-15-055678,"we're hoping to get out and explore but with matinees every day, we're not sure when that will be.",jimmy cricket,Q6199917,2008-12-15 11:40:28,1,['http://expressandstar.com/2008/12/15/wee-jimmy-krankie-is-talk-of-the-town/'],A,0.4179,['UK'],1
133,77989,2008-12-05-011267,"far into the fields,",thomas morgan,Multiple,2008-12-05 22:51:46,1,['http://huffingtonpost.com/phil-ramone-and-danielle-evin/dog-ears-music-volume-for_b_148641.html'],A,0.1918,['US'],1
134,85193,2008-12-06-013433,"i think our team went through a period today that this match couldn't come soon enough,",mary wise,Q6780979,2008-12-06 06:36:54,1,['http://gainesville.com/article/20081205/news/812060996'],A,0.6241,['US'],1
135,56401,2008-10-11-030412,the bottom line is the republican party is fine in waukesha county. it's invigorated.,barack obama,Q76,2008-10-11 15:34:07,7,"['http://startribune.com/politics/30839679.html'
 'http://boston.com/news/nation/articles/2008/10/11/scenes_from_the_ground_game?rss_id=Boston.com+--+Latest+news'
 'http://startribune.com/politics/national/president/30839679.html'
 'http://startribune.com/politics/national/30839679.html'
 'http://breitbart.com/article.php?id=D93OC6V80&show_article=1'
 'http://startribune.com/nation/30839679.html'
 'http://forbes.com/feeds/ap/2008/10/11/ap5539619.html']",A,0.4257,['US'],1
136,100584,2008-10-06-006085,"but i felt really good. i had a lot of support in practice, a lot of love from the coaches and a lot of preparation as far as the playbook. after the first couple of touches, i settled in.",cedric benson,Q1122753,2008-10-06 04:57:37,1,['http://statesman.com/news/content/sports/stories/other/10/06/1006cowboysside.html?cxtype=rss&cxsvc=7&cxcat=54'],A,0.5689,['US'],1
137,123488,2008-09-23-009286,"does it offend you? yeah,",None,,2008-09-23 13:54:25,13,"['http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=23219240&blogID=435354392'
 'http://blog.myspace.com/index.cfm?fuseaction=blog.view&friendID=3419915&blogID=438392526'
 'http://myspace.com//thats_not_latin/blog/457395688'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=6256394&blogId=379059384'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=119993010&blogId=420990446'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=3419915&blogId=438392526'
 'http://strangeglue.com/live/plugs-live-loop-30-festival'
 'http://myspace.com//doesitoffendyou/blog/532311122'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=71469005&blogId=532311122'
 'http://onwardstate.com/2012/02/06/the-return-of-musicmonday/']",A,0.3721,['US' 'UK'],1
138,47149,2008-09-30-043738,"singapore, south korea, united arab emirates, saudi arabia, and china were among the countries putting up a few billion dollars in the hopes of turning a big profit once the housing market recovers,",lawrence yun,Q6504777,2008-09-30 06:23:41,1,['http://rismedia.com/wp/2008-09-29/bailout-bill-moves-closer-to-vote-real-estate-leaders-talk-about-impact-on-housing'],A,0.7891,['US'],1
139,27586,2008-09-19-072744,"when individuals and wall street professionals show extreme levels of panic, is actually -- usually a time when it has paid to actually think about investing in the market again, as opposed to running away from it,",henry paulson,Q311025,2008-09-19 00:08:31,1,['http://abclocal.go.com/kabc/story?section=news/consumer&id=6400377'],A,0.545,['US'],1
140,95332,2008-11-09-032424,"there is nothing wrong with the offer we are going back with,",david higgins,Multiple,2008-11-09 02:39:51,1,['http://stuff.co.nz/4755103a1823.html'],A,0.36,['NZ'],1
141,48455,2008-10-08-013893,"hopefully, it's a springboard that will pay dividends for us. it's a good, solid beginning.",bruce clark,Multiple,2008-10-08 22:08:08,2,"['http://seacoastonline.com/articles/20081008-NEWS-81008039'
 'http://seacoastonline.com/articles/20081009-NEWS-810090416']",A,0.5097,['US'],1
142,11269,2008-09-04-054472,"the weakest link in cyber space is the human being behind the computer with not enough awareness and skills on it security matters,",mart laar,Q307473,2008-09-04 16:55:36,4,"['http://news.theage.com.au/technology/experts-call-for-united-global-action-against-cyber-attacks-20080905-4a25.html'
 'http://us.rd.yahoo.com/dailynews/rss/security/*http://news.yahoo.com/s/afp/20080904/tc_afp/estoniainternetsecuritycrime'
 'http://news.smh.com.au/technology/experts-call-for-united-global-action-against-cyber-attacks-20080905-4a25.html'
 'http://iol.co.za/widgets/rss_redirect.php?artid=4595438&sectid=2883&url=ioltechnology&vne=1&csect=IOLTechHome']",A,0.511,['US' 'AS' 'SF'],1
143,30978,2008-09-10-034208,it's not a dream...,None,,2008-09-10 16:01:20,169,"['http://syreene.wordpress.com/?p=34'
 'http://kansascity.com/sports/story/952547.html'
 'http://todayszaman.com/tz-web/detaylar.do?load=detay&link=164494'
 'http://myspace.com//weeman70/blog/467894847'
 'http://aquadoghouse.wordpress.com/2009/02/09/between-part-1/'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=88429459&blogId=467894847'
 'http://pnwlocalnews.com/kitsap/bir/news/42774722.html'
 'http://blogs.myspace.com/index.cfm?fuseaction=blog.view&friendId=81405303&blogId=493379409'
 'http://charlotteobserver.com/breaking/story/887219.html'
 'http://publishersweekly.com/article/CA6716885.html?nid=3316'
 'http://publishersweekly.com/article/446469-Children_s_Book_Reviews_2_1_2010.php?rssid=20819'
 'http://traxfer.ft.com/cms/s/2/1a8a5cb2-9ab2-11df-87e6-00144feab49a.html?o=%2Farts-leisure'
 'http://steveaustinlex.wordpress.com/2010/08/10/goodbye-middle-class/'
 'http://ibtimes.com/articles/49224/20100903/ft-com-the-crisis-of-middle-class-america.htm'
 'http://thirdage.com/news/sharon-corr-releases-first-solo-album_9-20-2010'
 'http://bleacherreport.com/articles/499873-college-footballs-wild-ride-continues-oklahoma-the-latest-top-team-to-fall'
 'http://lostprequel.wordpress.com/2010/12/02/ch15/'
 'http://lostpedia.wikia.com/index.php?title=User_blog:Philpw99/The_Lost_Prequel:_A_Story_of_Black_and_White_-_Chapter_15&diff=1013193&oldid=prev'
 'http://lostpedia.wikia.com/index.php?title=User_blog:Philpw99/The_Lost_Prequel:_A_Story_of_Black_and_White_-_Chapter_15&diff=1013194&oldid=prev'
 'http://au.news.yahoo.com/a/-/business/10005846/tv-show-reunites-families-torn-apart-by-krouge/'
 'http://sg.news.yahoo.com/tv-show-reunites-families-torn-apart-krouge-155816912.html'
 'http://au.news.yahoo.com/a/-/latest/10011871/tv-reunites-families-torn-by-khmer-rouge/'
 'http://independent.ie/sport/soccer/party-time-ireland-seal-place-at-euro-2012-finals-2935710.html'
 'http://craveonline.com/film/interviews/193291-a-futuristic-bourne-screenwriter-mark-bomback-on-total-recall'
 'http://pri.org/stories/world/asia/cambodian-tv-show-reunites-families-separated-by-khmer-rouge-11169.html'
 'http://football.co.uk/manchester_city/ac_milan_eye_manchester_city_rebel_mario_balotelli_rss3626097.shtml'
 'http://sport.co.uk/news/Football/87088/AC_Milan_eye_Manchester_City_rebel_Mario_Balotelli.aspx'
 'http://journalgazette.net/article/20130326/LOCAL0201/303269956/1002/LOCAL'
 'http://soaps.sheknows.com/generalhospital/update/19543/GH_Recap_Not_A_Dream'
 'http://www.themarysue.com/sailor-moon-newbie-recap-episodes-47-48/'
 'http://tucson.com/entertainment/tv-show-reunites-cambodian-families-scattered-by-khmer-rouge/article_469755d0-edd7-5045-b83a-fa92c390f613.html'
 'http://mynorthwest.com/17/2730485/TV-show-reunites-Cambodian-families-scattered-by-Khmer-Rouge'
 'http://mynorthwest.com/17/2730486/TV-show-reunites-Cambodian-families-scattered-by-Khmer-Rouge'
 'http://www.times-herald.com/Local/BC-10-Things-to-Know-Today2015-03-16T05-45-45'
 'http://www.seattlepi.com/news/us/article/10-Things-to-Know-for-Today-6136330.php'
 'http://abc6onyourside.com/template/inews_wire/wires.national/262980ec-www.abc6onyourside.com.shtml'
 'http://beaumontenterprise.com/news/us/article/10-Things-to-Know-for-Today-6136330.php'
 'http://wtol.com/story/28526800/10-things-to-know-for-today'
 'http://timesunion.com/news/us/article/10-Things-to-Know-for-Today-6136330.php'
 'http://washingtontimes.com/news/2015/mar/16/tv-show-reunites-cambodian-families-scattered-by-k'
 'http://kfoxtv.com/template/inews_wire/wires.national/262980ec-www.kfoxtv.com.shtml'
 'http://salon.com/2015/03/16/tv_show_reunites_cambodian_families_scattered_by_khmer_rouge'
 'http://newstimes.com/entertainment/television/article/TV-show-reunites-Cambodian-families-scattered-by-6136167.php'
 'http://salon.com/2015/03/17/tv_show_reunites_cambodian_families_scattered_by_khmer_rouge_2'
 'http://hindustantimes.com/world-news/reality-tv-show-reunites-cambodian-families-scattered-by-khmer-rouge/article1-1327232.aspx'
 'http://www.cnn.com/2015/04/16/asia/cambodia-khmer-rouge-anniversary/index.html'
 'http://www.kspr.com/news/nationworld/how-cambodia-heals-from-khmer-rouge-genocide/21051646_32409524'
 'http://gantdaily.com/2015/04/16/scars-of-the-khmer-rouge-how-cambodia-is-healing-from-a-genocide/'
 'http://ktvq.com/story/28825537/scars-of-the-khmer-rouge-how-cambodia-is-healing-from-a-genocide'
 'http://kpax.com/story/28825537/scars-of-the-khmer-rouge-how-cambodia-is-healing-from-a-genocide'
 'http://www.mlive.com/movies/index.ssf/2015/06/review_when_marnie_was_there_a.html'
 'http://ben10fanfiction.wikia.com/wiki/Two_Wheeled_Terror?diff=638525&oldid=638250'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=329379&oldid=328837'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=333199&oldid=333084'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=333220&oldid=333199'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=341097&oldid=340946'
 'http://bluejacketsxtra.dispatch.com/content/stories/2015/10/21/1021-jackets-notes.html'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=343899&oldid=343866'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=355376&oldid=355308'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=364268&oldid=361419'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=367366&oldid=367361'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=367368&oldid=367366'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=367392&oldid=367368'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=367398&oldid=367392'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=367404&oldid=367398'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=371587&oldid=371414'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=436312&oldid=435416'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=436330&oldid=436312'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=437602&oldid=437282'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=443477&oldid=442054'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=449524&oldid=449027'
 'http://www.theglobeandmail.com/news/world/travelling-couple-bring-their-unique-world-view-to-china-in-online-show/article30117464/'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=480182&oldid=479348'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=485424&oldid=483674'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=489336&oldid=489275'
 'http://www.destinyman.com/2016/09/09/govt-going-circles-free-education-student-group/'
 'http://www.al.com/news/mobile/index.ssf/2016/09/haint_blue_planned_mobile_brew.html'
 'http://tckelln.wordpress.com/2016/12/02/the-astral-is-alive-chapter-9/'
 'http://theworldlink.com/reedsport/news/education/money-needed-to-help-new-rccs-grads/article_d5486920-aca0-5158-9ede-716138412946.html'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell?diff=598864&oldid=598828'
 'http://www.houstonchronicle.com/entertainment/arts-theater/article/Art-gallery-and-museum-listings-Nov-16-22-12359410.php'
 'http://www.lmtonline.com/entertainment/arts-theater/article/Art-gallery-and-museum-listings-Nov-16-22-12359410.php?utm_campaign=hphottopics'
 'http://www.lmtonline.com/entertainment/arts-theater/article/Art-gallery-and-museum-listings-Nov-16-22-12359410.php?utm_campaign=hptexas'
 'http://www.houstonchronicle.com/entertainment/article/Art-gallery-and-museum-listings-Nov-23-29-12374894.php'
 'http://www.lmtonline.com/entertainment/article/Art-gallery-and-museum-listings-Nov-23-29-12374894.php?utm_campaign=hphottopics'
 'http://www.lmtonline.com/entertainment/article/Art-gallery-and-museum-listings-Nov-23-29-12374894.php?utm_campaign=hptexas'
 'http://chron.com/entertainment/article/Art-gallery-and-museum-listings-Nov-23-29-12374894.php'
 'http://yourhoustonnews.com/entertainment/article/Art-gallery-and-museum-listings-Nov-23-29-12374894.php'
 'http://chron.com/entertainment/article/Art-Calendar-A-look-at-Home-and-Tensile-12409979.php'
 'http://www.houstonchronicle.com/entertainment/article/Art-Calendar-A-look-at-Home-and-Tensile-12409979.php'
 'http://www.lmtonline.com/entertainment/article/Art-Calendar-A-look-at-Home-and-Tensile-12409979.php?utm_campaign=hphottopics'
 'http://www.lmtonline.com/entertainment/article/Art-Calendar-A-look-at-Home-and-Tensile-12409979.php?utm_campaign=hptexas'
 'http://www.houstonchronicle.com/entertainment/article/In-the-galleries-this-week-12428468.php'
 'http://www.lmtonline.com/entertainment/article/In-the-galleries-this-week-12428468.php?utm_campaign=hphottopics'
 'http://www.lmtonline.com/entertainment/article/In-the-galleries-this-week-12428468.php?utm_campaign=hptexas'
 'https://www.pymnts.com/mobile-order-ahead/2018/connected-cars-ces-self-driving-toyota-ford-bmw/'
 'http://feeds.chicagotribune.com/~r/chicagotribune/hottopics/~3/wosQSKL4_KA/ct-spt-loyola-sister-jean-celebrity-20180319-story.html'
 'http://feeds.chicagotribune.com/~r/chicagotribune/religion/~3/wosQSKL4_KA/ct-spt-loyola-sister-jean-celebrity-20180319-story.html'
 'http://www.chicagotribune.com/ct-spt-loyola-sister-jean-celebrity-20180319-story.html'
 'http://www.chicagotribune.com/sports/breaking/ct-spt-loyola-sister-jean-celebrity-20180319-story.html'
 'http://www.chicagotribune.com/sports/college/ct-spt-loyola-sister-jean-celebrity-20180319-story.html#nt=oft06a-2la1'
 'http://www.chicagotribune.com/sports/ct-spt-loyola-sister-jean-celebrity-20180319-story.html'
 'http://www.baltimoresun.com/sports/college/basketball/ct-spt-loyola-sister-jean-celebrity-20180319-story.html'
 'http://www.valdostadailytimes.com/sports/national_sports/sister-jean-loyola-s-international-celebrity-adjusts-to-burgeoning-popularity/article_69f9563d-f558-5748-9e5c-c5be9f96d1d5.html'
 'http://msn.com/en-us/sports/ncaabk/sister-jean-loyolas-international-celebrity-adjusts-to-popularity/ar-BBKrWLS?li=BBnb7Kz'
 'http://msn.com/en-us/sports/ncaabk/sister-jean-loyolas-international-celebrity-adjusts-to-popularity/ar-BBKrWLS?li=BBnba9I'
 'http://www.staradvertiser.com/2018/03/19/sports/sports-breaking/sister-jean-loyolas-international-celebrity-adjusts-to-burgeoning-popularity/'
 'http://herald-review.com/sports/basketball/from-sister-to-celebrity-loyola-s-sister-jean-dealing-with/article_958fc95c-2c3d-5163-a9f3-49f54fd90d78.html'
 'http://unionleader.com/article/20180321/SPORTS22/180329865'
 'http://www.unionleader.com/article/20180321/SPORTS22/180329865&source=RSS'
 'http://www.southbendtribune.com/sports/college/basketball/loyola-s-sister-jean-quite-the-international-celebrity/article_512ecd61-ec27-5943-ada6-45f7b70a7b22.html'
 'http://marvelcinematicuniverse.wikia.com/wiki/Lincoln_Campbell/Quote?diff=849656&oldid=745982'
 'https://www.express.co.uk/showbiz/tv-radio/1190018/Strictly-Come-Dancing-2019-Katya-Jones-kiss-Mike-Bushell-Quickstep-score-BBC-video'
 'http://www.swindonadvertiser.co.uk/news/18225818.swindon-jurors-hears-uncle-accused-groping-9-year-old/'
 'http://www.thisiswiltshire.co.uk/news/18225818.swindon-jurors-hears-uncle-accused-groping-9-year-old/']",A,0.4862,['SF' 'IN' 'CA' 'EI' 'TU' 'US' 'UK'],1
144,88759,2008-12-23-050311,"we intend to be very prudent in our spending,",frankie lee,Multiple,2008-12-23 14:34:35,1,['http://timesleaderonline.com/page/content.detail/id/507884.html'],A,0.6076,['US'],1
145,59524,2008-09-03-004264,"as far as i know, they will be able to make payments in april of 2009,",robert sprague,Q7349966,2008-09-03 05:23:43,1,['http://thecourier.com/articleredirector.asp?d=090308_story5&c=n'],A,0.7165,['US'],1
146,97468,2008-11-07-061171,"what is a gulag, anyway?",joe the plumber,Q442696,2008-11-07 14:28:56,1,['http://ace.new.mu.nu/comedians_declare_they_just_cant_find_anything_at_all_funny_about_barack_obama'],A,0.4435,['NE'],1
147,40818,2008-09-23-058697,"we all as a society must be united so that events like these will not happen again,",anne holmlund,Q2851141,2008-09-23 16:07:44,5,"['http://belfasttelegraph.co.uk/news/world-news/youtube-gunman-kills-11-in-finland-college-shooting-13980683.html?r=RSS'
 'http://belfasttelegraph.co.uk/news/world-news/youtube-gunman-kills-10-in-finland-college-shooting-13980683.html?r=RSS'
 'http://adalvoice.wordpress.com/2008/09/23/before-shooting-himself-killed-10-people-at-a-college-in-finland'
 'http://news.bbc.co.uk/1/hi/world/europe/7630969.stm'
 'http://news.bbc.co.uk/go/click/rss/1.0/-/2/hi/europe/7630969.stm']",A,0.3934,['US' 'UK'],1
148,121345,2008-12-25-014114,"just look after her. and yourself,",ashley davies,Multiple,2008-12-25 00:47:45,1,['http://clomle44.wordpress.com/2008/12/24/save-me-from-myself-send-in-the-clowns-ep-52/'],A,0.5354,['US'],1
149,25008,2008-11-22-039148,we just couldn't get the ambulances through.,paul maynard,Q694881,2008-11-22 22:56:54,1,['http://theguardian.pe.ca/index.cfm?sid=192877&sc=98'],A,0.5883,['CA'],1
